Name,Country Name,Latitude,Longitude,Layer,Harbor Type
ZIRKUH PETROLEUM PORT - United Arab Emirates,United Arab Emirates,25.0166666666667,53,PORT - Medium,Open Roadstead
ZIRKUH OIL FIELD - United Arab Emirates,United Arab Emirates,24.8666666666667,53.05,PORT - Small,Open Roadstead
MUBARRAZ OIL TERMINAL - United Arab Emirates,United Arab Emirates,24.4333333333333,53.5166666666667,PORT - Small,Open Roadstead
AL JAZEERA PORT - United Arab Emirates,United Arab Emirates,25.7166666666667,55.7833333333333,PORT - Small,Coastal Natural
AJMAN - United Arab Emirates,United Arab Emirates,25.4166666666667,55.4333333333333,PORT - Very Small,Open Roadstead
ASH SHARIQAH - United Arab Emirates,United Arab Emirates,25.4166666666667,55.3666666666667,PORT - Small,Coastal Breakwater
SHARJAH OFFSHORE TERMINAL - United Arab Emirates,United Arab Emirates,25.5833333333333,55.4,PORT - Small,Open Roadstead
UMM AL QAYWAYN - United Arab Emirates,United Arab Emirates,25.5833333333333,55.5833333333333,PORT - Small,Coastal Natural
AL HAMRIYAH LPG TERMINAL - United Arab Emirates,United Arab Emirates,25.4666666666667,55.4833333333333,PORT - Small,Coastal Breakwater
DUBAYY - United Arab Emirates,United Arab Emirates,25.2666666666667,55.3,PORT - Small,Coastal Breakwater
MINA JABAL ALI - United Arab Emirates,United Arab Emirates,25.0166666666667,55.05,PORT - Large,Coastal Breakwater
JAZIRAT DAS - United Arab Emirates,United Arab Emirates,25.15,52.8666666666667,PORT - Very Small,Open Roadstead
ABU ZABY - United Arab Emirates,United Arab Emirates,24.5,54.3333333333333,PORT - Medium,Coastal Breakwater
UMM AN NAR - United Arab Emirates,United Arab Emirates,24.45,54.4833333333333,PORT - Very Small,River Natural
HULAYLAH OIL TERMINAL - United Arab Emirates,United Arab Emirates,25.9833333333333,55.9333333333333,PORT - Very Small,Open Roadstead
JABAL AZ ZANNAH/RUWAYS - United Arab Emirates,United Arab Emirates,24.2,52.7,PORT - Medium,Coastal Breakwater
UMM SAID - Qatar,Qatar,24.9166666666667,51.5666666666667,PORT - Small,Open Roadstead
DOHA - Qatar,Qatar,25.2833333333333,51.5333333333333,PORT - Small,Coastal Natural
JAZIRAT HALUL - Qatar,Qatar,25.6833333333333,52.4166666666667,PORT - Very Small,Open Roadstead
RAS LAFFAN - Qatar,Qatar,25.9166666666667,51.5833333333333,PORT - Medium,Coastal Breakwater
AL SHAHEEN TERMINAL - Qatar,Qatar,26.5833333333333,52,PORT - Very Small,Open Roadstead
AL RAYYAN TERMINAL - Qatar,Qatar,26.65,51.55,PORT - Very Small,Open Roadstead
AL MANAMAH - BAHRAIN,BAHRAIN,26.2333333333333,50.5833333333333,PORT - Small,Coastal Natural
SITRAH - BAHRAIN,BAHRAIN,26.1666666666667,50.6666666666667,PORT - Medium,Open Roadstead
MINA SALMAN - BAHRAIN,BAHRAIN,26.2,50.6333333333333,PORT - Medium,Coastal Natural
KHALIFA BIN SALMAN - BAHRAIN,BAHRAIN,26.25,50.75,PORT - Medium,Coastal Breakwater
DAMMAM - Saudi Arabia,Saudi Arabia,26.5,50.2,PORT - Small,Coastal Breakwater
AL JUBAYL - Saudi Arabia,Saudi Arabia,27.0833333333333,49.6666666666667,PORT - Very Small,Coastal Breakwater
RAS  TANNURAH - Saudi Arabia,Saudi Arabia,26.6333333333333,50.1666666666667,PORT - Medium,Open Roadstead
RAS AL GHAR - Saudi Arabia,Saudi Arabia,26.9,49.8666666666667,PORT - Very Small,Coastal Breakwater
JU AYMAH LPG TERMINAL - Saudi Arabia,Saudi Arabia,26.8666666666667,50.05,PORT - Very Small,Open Roadstead
JU AYMAH OIL TERMINAL - Saudi Arabia,Saudi Arabia,26.9333333333333,50.0333333333333,PORT - Small,Open Roadstead
RAS AL MISHAB - Saudi Arabia,Saudi Arabia,28.1166666666667,48.6333333333333,PORT - Small,Open Roadstead
RAS AL KHAFJI - Saudi Arabia,Saudi Arabia,28.4333333333333,48.5833333333333,PORT - Small,Open Roadstead
MINA AZ ZAWR - KUWAIT,KUWAIT,28.7333333333333,48.4,PORT - Very Small,Open Roadstead
MINA ASH SHUAYBAH - KUWAIT,KUWAIT,29.0333333333333,48.1666666666667,PORT - Medium,Open Roadstead
MINA ABD ALLAH - KUWAIT,KUWAIT,29.0166666666667,48.1666666666667,PORT - Small,Open Roadstead
MINA AL AHMADI - KUWAIT,KUWAIT,29.0666666666667,48.1666666666667,PORT - Medium,Open Roadstead
AL KUWAYT - KUWAIT,KUWAIT,29.35,47.9333333333333,PORT - Very Small,Coastal Natural
DOHA HARBOR - KUWAIT,KUWAIT,29.3833333333333,47.8,PORT - Very Small,Coastal Natural
KHAWR AL AMAYA - IRAQ,IRAQ,29.7833333333333,48.8,PORT - Very Small,Open Roadstead
AL-BASRA OIL TERMINAL - IRAQ,IRAQ,29.6833333333333,48.8166666666667,PORT - Very Small,Open Roadstead
UMM QASR - IRAQ,IRAQ,30.0166666666667,47.95,PORT - Small,River Natural
AL BASRAH - IRAQ,IRAQ,30.5166666666667,47.8333333333333,PORT - Medium,River Natural
KHAWR AL ZUBAIR - IRAQ,IRAQ,30.1833333333333,47.9,PORT - Very Small,River Natural
KHAWR AL ZUBAIR LNG TERMINAL - IRAQ,IRAQ,30.1333333333333,47.9166666666667,PORT - Very Small,River Natural
KHORRAMSHAHR - Iran,Iran,30.4333333333333,48.1833333333333,PORT - Medium,River Natural
ABADAN - Iran,Iran,30.3333333333333,48.2833333333333,PORT - Medium,River Natural
KHOSROWABAD - Iran,Iran,30.1666666666667,48.4166666666667,PORT - Very Small,River Natural
BANDAR-E MAHSHAHR - Iran,Iran,30.4666666666667,49.1833333333333,PORT - Small,River Natural
BANDAR KHOMEYNI - Iran,Iran,30.4333333333333,49.0833333333333,PORT - Small,Open Roadstead
BARKAN OIL-LOADING TERMINAL - Iran,Iran,29.7333333333333,50.1666666666667,PORT - Very Small,Open Roadstead
KHARG ISLAND OIL TERMINAL - Iran,Iran,29.2333333333333,50.3333333333333,PORT - Small,Open Roadstead
SIRUS OIL TERMINAL - Iran,Iran,29.0166666666667,49.4833333333333,PORT - Small,Open Roadstead
BUSHEHR - Iran,Iran,28.9833333333333,50.8333333333333,PORT - Medium,Coastal Natural
BANDAR-E PARS TERMINAL - Iran,Iran,27.5333333333333,52.5333333333333,PORT - Very Small,Open Roadstead
JAZIREH-YE LAVAN OIL TERMINAL - Iran,Iran,26.7833333333333,53.3333333333333,PORT - Very Small,Open Roadstead
BANDAR-E SHAHID REAJIE - Iran,Iran,27.1,56.0666666666667,PORT - Small,Coastal Breakwater
BANDAR ABBAS - Iran,Iran,27.15,56.2,PORT - Medium,Coastal Breakwater
JAZIREH-YE HORMOZ - Iran,Iran,27.1,56.45,PORT - Very Small,Open Roadstead
BANDAR TAHERI OFFSHORE TERMINAL - Iran,Iran,27.65,52.35,PORT - Very Small,Coastal Natural
JAZIREH-YE SIRRI - Iran,Iran,25.9,54.55,PORT - Small,Open Roadstead
JASK - Iran,Iran,25.6333333333333,57.7666666666667,PORT - Very Small,Coastal Natural
CHAH BAHAR - Iran,Iran,25.2666666666667,60.6166666666667,PORT - Very Small,Coastal Natural
GWADAR - Pakistan,Pakistan,25.1333333333333,62.3,PORT - Medium,Coastal Natural
KARACHI - Pakistan,Pakistan,24.7833333333333,66.9833333333333,PORT - Medium,Coastal Natural
MUHAMAMAD BIN QASIM - Pakistan,Pakistan,24.7666666666667,67.35,PORT - Small,Coastal Natural
SIKKA - India,India,22.4333333333333,69.8333333333333,PORT - Very Small,Open Roadstead
VADINAR TERMINAL - India,India,22.5166666666667,69.7,PORT - Very Small,Open Roadstead
MUNDRA - India,India,22.7333333333333,69.7,PORT - Small,Open Roadstead
MANDVI - India,India,22.8333333333333,69.35,PORT - Very Small,Open Roadstead
KANDLA - India,India,23.0333333333333,70.2166666666667,PORT - Small,River Natural
NAVLAKHI - India,India,22.95,70.45,PORT - Very Small,Open Roadstead
BEDI - India,India,22.5166666666667,70.0333333333333,PORT - Very Small,River Natural
OKHA - India,India,22.4666666666667,69.0833333333333,PORT - Very Small,Coastal Natural
DAHEJ - India,India,21.7,72.5333333333333,PORT - Very Small,Open Roadstead
PORBANDAR - India,India,21.6333333333333,69.6,PORT - Very Small,Coastal Breakwater
VERAVAL - India,India,20.9,70.3666666666667,PORT - Very Small,Open Roadstead
PIPAVAV BANDAR - India,India,20.9166666666667,71.5166666666667,PORT - Small,Coastal Natural
BHAVNAGAR - India,India,21.7666666666667,72.2333333333333,PORT - Small,River Tide Gate
MAGDALLA - India,India,21.15,72.75,PORT - Very Small,River Natural
HAZIRA - India,India,21.0833333333333,72.6333333333333,PORT - Small,Coastal Breakwater
MUMBAI (BOMBAY) - India,India,18.9666666666667,72.8666666666667,PORT - Large,Coastal Tide Gate
JAWAHARLAL NEHRU PORT (NHAVA SHIVA) - India,India,18.95,72.95,PORT - Medium,Open Roadstead
RATNAGIRI - India,India,16.9833333333333,73.2833333333333,PORT - Very Small,Coastal Natural
PANAJI - India,India,15.5,73.8166666666667,PORT - Very Small,Coastal Natural
MARMAGAO - India,India,15.4333333333333,73.8,PORT - Small,River Natural
KARWAR - India,India,14.8166666666667,74.1166666666667,PORT - Very Small,Coastal Breakwater
BELEKERI - India,India,14.7,74.2666666666667,PORT - Very Small,Open Roadstead
NEW MANGALORE - India,India,12.9166666666667,74.8166666666667,PORT - Medium,Coastal Breakwater
AZHIKAL (AZHIKKAL) - India,India,11.9166666666667,75.3,PORT - Very Small,River Natural
CALICUT (KOZHIKODE) - India,India,11.25,75.7666666666667,PORT - Very Small,Open Roadstead
BEYPORE - India,India,11.1666666666667,75.8,PORT - Very Small,Open Roadstead
KOCHI (COCHIN) - India,India,9.96666666666667,76.2333333333333,PORT - Medium,Coastal Natural
QUILON (KOLLAM) - India,India,8.88333333333333,76.5833333333333,PORT - Very Small,Coastal Breakwater
TRIVANDRUM - India,India,8.48333333333333,76.95,PORT - Very Small,Open Roadstead
KOLACHEL - India,India,8.16666666666667,77.25,PORT - Very Small,Open Roadstead
MALE - Maldives,Maldives,4.16666666666667,73.5,PORT - Very Small,Coastal Natural
COLOMBO - SRI LANKA,SRI LANKA,6.95,79.85,PORT - Medium,Coastal Breakwater
GALLE HARBOR - SRI LANKA,SRI LANKA,6.01666666666667,80.2166666666667,PORT - Small,Coastal Breakwater
TRINCOMALEE HARBOR - SRI LANKA,SRI LANKA,8.55,81.2166666666667,PORT - Medium,Coastal Natural
KANKESANTURAI - SRI LANKA,SRI LANKA,9.81666666666667,80.05,PORT - Very Small,Open Roadstead
TUTICORIN - India,India,8.8,78.1666666666667,PORT - Small,Coastal Breakwater
NAGAPPATTINAM - India,India,10.7666666666667,79.85,PORT - Small,Open Roadstead
KARAIKAL PORT - India,India,10.8333333333333,79.8666666666667,PORT - Small,Coastal Breakwater
CUDDALORE - India,India,11.7166666666667,79.7666666666667,PORT - Very Small,Open Roadstead
PONDICHERRY - India,India,11.9333333333333,79.8333333333333,PORT - Very Small,Open Roadstead
CHENNAI (MADRAS) - India,India,13.1,80.3,PORT - Large,Coastal Breakwater
KAMARAJAR PORT - India,India,13.2666666666667,80.3166666666667,PORT - Small,Coastal Breakwater
MACHILIPATNAM - India,India,16.15,81.1666666666667,PORT - Very Small,Open Roadstead
KAKINADA BAY - India,India,17,82.3166666666667,PORT - Very Small,Coastal Breakwater
VISHAKHAPATNAM - India,India,17.6833333333333,83.3,PORT - Medium,Coastal Breakwater
PARADIP - India,India,20.2666666666667,86.6833333333333,PORT - Small,Coastal Breakwater
HALDIA PORT - India,India,22.0166666666667,88.0833333333333,PORT - Very Small,River Natural
CALCUTTA - India,India,22.55,88.3333333333333,PORT - Large,River Natural
MONGLA - BANGLADESH,BANGLADESH,22.4666666666667,89.6,PORT - Small,River Natural
CHITTAGONG - BANGLADESH,BANGLADESH,22.3166666666667,91.8166666666667,PORT - Medium,River Natural
SITTWE - BURMA,BURMA,20.1333333333333,92.9,PORT - Small,Open Roadstead
BASSEIN - BURMA,BURMA,16.7833333333333,94.7333333333333,PORT - Small,River Natural
RANGOON - BURMA,BURMA,16.7666666666667,96.1666666666667,PORT - Small,River Natural
MOULMEIN HARBOR - BURMA,BURMA,16.4833333333333,97.6166666666667,PORT - Small,River Natural
YETAGUN MARINE TERMINAL - BURMA,BURMA,13.05,96.85,PORT - Very Small,Open Roadstead
MERGUI - BURMA,BURMA,12.4333333333333,98.6,PORT - Small,River Natural
PORT BLAIR - India,India,11.6833333333333,92.75,PORT - Small,Coastal Natural
PHUKET - Thailand,Thailand,7.83333333333333,98.4,PORT - Small,Open Roadstead
KRABI - Thailand,Thailand,8.06666666666667,98.9166666666667,PORT - Very Small,River Natural
KANTANG HARBOR - Thailand,Thailand,7.4,99.5166666666667,PORT - Very Small,River Natural
BANG SAPHAN - Thailand,Thailand,11.1833333333333,99.6,PORT - Very Small,Coastal Natural
KHANOM - Thailand,Thailand,9.2,99.9,PORT - Very Small,Coastal Natural
PELABUHAN BASS - Malaysia,Malaysia,6.31666666666667,99.8333333333333,PORT - Very Small,Coastal Natural
SAPANGAR BAY - Malaysia,Malaysia,6.08333333333333,116.116666666667,PORT - Small,Coastal Natural
PULAU PINANG - Malaysia,Malaysia,5.41666666666667,100.35,PORT - Medium,Coastal Natural
MALONG MARINE TERMINAL - Malaysia,Malaysia,4.63333333333333,104.816666666667,PORT - Very Small,Open Roadstead
LUMUT - Malaysia,Malaysia,4.23333333333333,100.633333333333,PORT - Very Small,River Natural
TELUK ANSON - Malaysia,Malaysia,4.01666666666667,101.016666666667,PORT - Very Small,River Natural
PORT KLANG - Malaysia,Malaysia,3,101.4,PORT - Large,Coastal Natural
PORT DICKSON - Malaysia,Malaysia,2.53333333333333,101.783333333333,PORT - Medium,Open Roadstead
PELABUHAN SUNGAI UDANG - Malaysia,Malaysia,2.25,102.133333333333,PORT - Very Small,Open Roadstead
MELAKA - Malaysia,Malaysia,2.2,102.25,PORT - Small,River Natural
MUAR - Malaysia,Malaysia,2.05,102.566666666667,PORT - Very Small,River Natural
JOHOR - Malaysia,Malaysia,1.43333333333333,103.9,PORT - Large,River Natural
SERANGOON HARBOR - SINGAPORE,SINGAPORE,1.4,103.95,PORT - Very Small,Coastal Natural
KEPPEL - (EAST SINGAPORE) - SINGAPORE,SINGAPORE,1.28333333333333,103.85,PORT - Large,Coastal Natural
PULAU BUKOM - SINGAPORE,SINGAPORE,1.23333333333333,103.766666666667,PORT - Medium,Open Roadstead
PULAU SEBAROK - SINGAPORE,SINGAPORE,1.2,103.8,PORT - Small,Open Roadstead
JURONG ISLAND - SINGAPORE,SINGAPORE,1.28333333333333,103.733333333333,PORT - Large,Coastal Natural
TANJUNGUBAN - Indonesia,Indonesia,1.06666666666667,104.216666666667,PORT - Very Small,Coastal Natural
TANJUNGPINANG - Indonesia,Indonesia,0.916666666666667,104.45,PORT - Very Small,Open Roadstead
KIJANG - Indonesia,Indonesia,0.85,104.6,PORT - Very Small,River Natural
SEKUPANG - Indonesia,Indonesia,1.13333333333333,103.916666666667,PORT - Very Small,Open Roadstead
PULAU SAMBU - Indonesia,Indonesia,1.16666666666667,103.9,PORT - Small,Coastal Natural
LALANG MARINE TERMINAL - Indonesia,Indonesia,1.18333333333333,102.216666666667,PORT - Very Small,Open Roadstead
DABO - Indonesia,Indonesia,-0.5,104.566666666667,PORT - Very Small,Open Roadstead
TOBOALI - Indonesia,Indonesia,-3.01666666666667,106.45,PORT - Very Small,Open Roadstead
MUNTOK - Indonesia,Indonesia,-2.06666666666667,105.166666666667,PORT - Very Small,Coastal Natural
BLINYU - Indonesia,Indonesia,-1.63333333333333,105.783333333333,PORT - Very Small,Coastal Natural
PANGKALPINANG - Indonesia,Indonesia,-2.11666666666667,106.133333333333,PORT - Very Small,Open Roadstead
RAMBA - Indonesia,Indonesia,-2.61666666666667,104.133333333333,PORT - Very Small,Open Roadstead
TANJUNGPANDAN - Indonesia,Indonesia,-2.75,107.633333333333,PORT - Very Small,Open Roadstead
SUNGAIGERONG - Indonesia,Indonesia,-2.98333333333333,104.833333333333,PORT - Very Small,River Natural
PALEMBANG - Indonesia,Indonesia,-2.98333333333333,104.766666666667,PORT - Medium,River Natural
ARDJUNA OIL FIELD - Indonesia,Indonesia,-5.88333333333333,107.716666666667,PORT - Very Small,Open Roadstead
CINTA OIL TERMINAL - Indonesia,Indonesia,-5.5,106.233333333333,PORT - Very Small,Open Roadstead
PANJANG - Indonesia,Indonesia,-5.46666666666667,105.316666666667,PORT - Very Small,Coastal Natural
BENGKULU - Indonesia,Indonesia,-3.78333333333333,102.25,PORT - Very Small,Open Roadstead
PULAU BAAI - Indonesia,Indonesia,-3.91666666666667,102.283333333333,PORT - Very Small,Open Roadstead
TELUK BAYUR - Indonesia,Indonesia,-1,100.366666666667,PORT - Very Small,Open Roadstead
SIBOLGA - Indonesia,Indonesia,1.73333333333333,98.7666666666667,PORT - Very Small,Coastal Natural
TANJUNG BALAI KARIMUN - Indonesia,Indonesia,0.983333333333333,103.433333333333,PORT - Very Small,Coastal Natural
JABUNG BATANGHARI MARINE TERMINAL - Indonesia,Indonesia,-0.916666666666667,104.066666666667,PORT - Very Small,Open Roadstead
KUALA TANJUNG - Indonesia,Indonesia,3.36666666666667,99.4833333333333,PORT - Very Small,Open Roadstead
ULEELHEUE - Indonesia,Indonesia,5.56666666666667,95.2833333333333,PORT - Very Small,Open Roadstead
SABANG - Indonesia,Indonesia,5.88333333333333,95.3166666666667,PORT - Very Small,Coastal Breakwater
BLANGLANCANG - Indonesia,Indonesia,5.25,97.1166666666667,PORT - Very Small,Open Roadstead
BLANGLANCANG - Indonesia,Indonesia,5.23333333333333,97.1,PORT - Small,Typhoon Harbor
PANGKALANSUSU - Indonesia,Indonesia,4.11666666666667,98.2166666666667,PORT - Very Small,Coastal Natural
BELAWAN - Indonesia,Indonesia,3.78333333333333,98.6833333333333,PORT - Medium,River Natural
KUALA KAPUS - Indonesia,Indonesia,3,114.366666666667,PORT - Very Small,Open Roadstead
DUMAI - Indonesia,Indonesia,1.68333333333333,101.45,PORT - Medium,River Natural
BENGKALIS - Indonesia,Indonesia,1.46666666666667,102.1,PORT - Very Small,Coastal Natural
SUNGAIPAKNING - Indonesia,Indonesia,1.35,102.166666666667,PORT - Small,Coastal Natural
FLYING FISH COVE - CHRISTMAS ISLAND,CHRISTMAS ISLAND,-10.4166666666667,105.7,PORT - Medium,Coastal Natural
MERAK MAS TERMINAL - Indonesia,Indonesia,-5.91666666666667,105.983333333333,PORT - Medium,Coastal Natural
BANTEN - Indonesia,Indonesia,-6.01666666666667,105.966666666667,PORT - Very Small,Open Roadstead
ANYER LOR - Indonesia,Indonesia,-6.05,105.916666666667,PORT - Very Small,Open Roadstead
TANJUNG GEREM - Indonesia,Indonesia,-5.96666666666667,105.983333333333,PORT - Very Small,Open Roadstead
TANJUNG SEKONG - Indonesia,Indonesia,-5.91666666666667,106,PORT - Very Small,Coastal Natural
JAKARTA - Indonesia,Indonesia,-6.1,106.883333333333,PORT - Large,Coastal Breakwater
POLENG OIL FIELD - Indonesia,Indonesia,-6.65,112.916666666667,PORT - Very Small,Open Roadstead
CIREBON - Indonesia,Indonesia,-6.71666666666667,108.566666666667,PORT - Very Small,Coastal Breakwater
TEGAL - Indonesia,Indonesia,-6.85,109.133333333333,PORT - Very Small,Open Roadstead
PEKALONGAN - Indonesia,Indonesia,-6.85,109.7,PORT - Very Small,Open Roadstead
SEMARANG - Indonesia,Indonesia,-6.95,110.416666666667,PORT - Small,Open Roadstead
REMBANG - Indonesia,Indonesia,-6.7,111.35,PORT - Very Small,Open Roadstead
TUBAN - Indonesia,Indonesia,-6.73333333333333,112.15,PORT - Very Small,Open Roadstead
GRESIK - Indonesia,Indonesia,-7.15,112.65,PORT - Small,Open Roadstead
SURABAYA - Indonesia,Indonesia,-7.2,112.733333333333,PORT - Medium,Coastal Breakwater
PROBOLINGGO - Indonesia,Indonesia,-7.71666666666667,113.216666666667,PORT - Very Small,Open Roadstead
PANARUKAN - Indonesia,Indonesia,-7.7,113.933333333333,PORT - Very Small,Coastal Natural
CELUKAN BAWANG - Indonesia,Indonesia,-8.18333333333333,114.833333333333,PORT - Small,Coastal Natural
CILACAP - Indonesia,Indonesia,-7.73333333333333,109,PORT - Large,Coastal Natural
TANJUNG BENETE - Indonesia,Indonesia,-8.9,116.75,PORT - Very Small,Coastal Natural
BENOA - Indonesia,Indonesia,-8.75,115.216666666667,PORT - Very Small,Coastal Natural
AMPENAN - Indonesia,Indonesia,-8.56666666666667,116.066666666667,PORT - Very Small,Open Roadstead
LABUHANHAJI - Indonesia,Indonesia,-8.7,116.566666666667,PORT - Very Small,Open Roadstead
MAUMERE - Indonesia,Indonesia,-8.61666666666667,122.216666666667,PORT - Very Small,Open Roadstead
LARANTUKA - Indonesia,Indonesia,-8.35,122.983333333333,PORT - Very Small,Open Roadstead
ENDE - Indonesia,Indonesia,-8.83333333333333,121.65,PORT - Very Small,Coastal Natural
WAINGAPU - Indonesia,Indonesia,-9.63333333333333,120.216666666667,PORT - Very Small,Open Roadstead
KUPANG - Indonesia,Indonesia,-10.1666666666667,123.583333333333,PORT - Small,Coastal Natural
DILI - TIMOR-LESTE,TIMOR-LESTE,-8.53333333333333,125.583333333333,PORT - Small,Coastal Natural
BELIDA MARINE TERMINAL - Indonesia,Indonesia,4.13333333333333,105.133333333333,PORT - Very Small,Open Roadstead
TAREMPAH - Indonesia,Indonesia,3.21666666666667,106.216666666667,PORT - Very Small,Coastal Natural
BELANAK FIELD TERMINAL - Indonesia,Indonesia,4.15,106.25,PORT - Very Small,Open Roadstead
UDANG OILFIELD - Indonesia,Indonesia,4.03333333333333,106.483333333333,PORT - Very Small,Open Roadstead
WIDURI MARINE TERMINAL - Indonesia,Indonesia,-4.66666666666667,106.65,PORT - Very Small,Coastal Natural
KUCHING - Malaysia,Malaysia,1.56666666666667,110.35,PORT - Small,River Natural
BINTANGOR - Malaysia,Malaysia,2.16666666666667,111.633333333333,PORT - Very Small,River Natural
SIBU - Malaysia,Malaysia,2.28333333333333,111.816666666667,PORT - Very Small,River Natural
SARIKEI - Malaysia,Malaysia,2.13333333333333,111.533333333333,PORT - Very Small,River Natural
TG. MANI - Malaysia,Malaysia,2.15,111.35,PORT - Very Small,River Natural
BINTULU PORT - Malaysia,Malaysia,3.26666666666667,113.066666666667,PORT - Small,Coastal Breakwater
TAWA - Malaysia,Malaysia,4.25,117.883333333333,PORT - Very Small,Coastal Natural
TANJUNG PELEPAS - Malaysia,Malaysia,1.35,103.55,PORT - Medium,River Basin
MIRI - Malaysia,Malaysia,4.38333333333333,113.966666666667,PORT - Small,River Natural
LUTONG - Malaysia,Malaysia,4.46666666666667,114,PORT - Small,Open Roadstead
MUARA HARBOR - BRUNEI,BRUNEI,5.03333333333333,115.066666666667,PORT - Small,Coastal Natural
BANDAR SERI BEGAWAN - BRUNEI,BRUNEI,4.88333333333333,114.883333333333,PORT - Small,River Natural
LUMUT - BRUNEI,BRUNEI,4.71666666666667,114.45,PORT - Very Small,Open Roadstead
SERIA OIL LOADING TERMINAL - BRUNEI,BRUNEI,4.61666666666667,114.316666666667,PORT - Very Small,Open Roadstead
KUALA BELAIT - BRUNEI,BRUNEI,4.63333333333333,114.2,PORT - Very Small,Coastal Natural
VICTORIA - Malaysia,Malaysia,5.28333333333333,115.233333333333,PORT - Small,Coastal Natural
KOTA KINABALU - Malaysia,Malaysia,5.98333333333333,116.066666666667,PORT - Medium,Coastal Natural
KUDAT - Malaysia,Malaysia,6.88333333333333,116.85,PORT - Very Small,Open Roadstead
PELABUHAN SANDAKAN - Malaysia,Malaysia,5.83333333333333,118.116666666667,PORT - Small,Coastal Natural
LAHAD DATU - Malaysia,Malaysia,5.01666666666667,118.316666666667,PORT - Very Small,Coastal Natural
BAKAPIT - Malaysia,Malaysia,4.95,118.583333333333,PORT - Very Small,Coastal Natural
MOSTYN - Malaysia,Malaysia,4.68333333333333,118.25,PORT - Very Small,Open Roadstead
TANJUNG ARANG  (BUNYU) - Indonesia,Indonesia,3.46666666666667,117.833333333333,PORT - Very Small,Coastal Natural
LINGKAS - Indonesia,Indonesia,3.28333333333333,117.6,PORT - Small,Open Roadstead
TANJUNGREDEB - Indonesia,Indonesia,2.15,117.483333333333,PORT - Small,River Natural
TANJUNG SANGATA - Indonesia,Indonesia,0.366666666666667,117.566666666667,PORT - Very Small,Open Roadstead
BENOA - Indonesia,Indonesia,0.983333333333333,117.966666666667,PORT - Very Small,River Natural
BONTANG LNG TERMINAL - Indonesia,Indonesia,0.1,117.483333333333,PORT - Very Small,Coastal Natural
TANJUNG SANTAN - Indonesia,Indonesia,-0.1,117.533333333333,PORT - Very Small,Coastal Natural
SAMARINDA - Indonesia,Indonesia,-0.516666666666667,117.116666666667,PORT - Very Small,River Natural
SENIPAH OIL TERMINAL - Indonesia,Indonesia,-0.95,117.166666666667,PORT - Very Small,Open Roadstead
BALIKPAPAN - Indonesia,Indonesia,-1.25,116.816666666667,PORT - Small,Coastal Natural
LAWI LAWI OIL TERMINAL - Indonesia,Indonesia,-1.45,116.766666666667,PORT - Small,Open Roadstead
GUNUNG BATU BESAR - Indonesia,Indonesia,-2.61666666666667,116.3,PORT - Very Small,River Natural
NORTH PULAU LAUT COAL TERMINAL - Indonesia,Indonesia,-3.2,116.283333333333,PORT - Very Small,Open Roadstead
KOTA BARU - Indonesia,Indonesia,-3.23333333333333,116.216666666667,PORT - Very Small,Coastal Natural
TANAH MERAH - Indonesia,Indonesia,-1.81666666666667,116.166666666667,PORT - Very Small,Coastal Natural
STAGEN - Indonesia,Indonesia,-3.3,116.15,PORT - Very Small,Coastal Natural
BANJARMASIN - Indonesia,Indonesia,-3.33333333333333,114.583333333333,PORT - Very Small,River Natural
SAMPIT - Indonesia,Indonesia,-2.51666666666667,113,PORT - Very Small,River Natural
KUMAI - Indonesia,Indonesia,-2.75,111.716666666667,PORT - Very Small,River Natural
PONTIANAK - Indonesia,Indonesia,-0.0166666666666667,109.333333333333,PORT - Very Small,River Natural
MANADO - Indonesia,Indonesia,1.5,124.833333333333,PORT - Small,Coastal Natural
BITUNG - Indonesia,Indonesia,1.43333333333333,125.183333333333,PORT - Very Small,Coastal Natural
GORONTALO - Indonesia,Indonesia,0.5,123.05,PORT - Very Small,Open Roadstead
POSO - Indonesia,Indonesia,-1.36666666666667,120.75,PORT - Very Small,Open Roadstead
LUWUK - Indonesia,Indonesia,-0.95,122.8,PORT - Very Small,Open Roadstead
KOLONODALE - Indonesia,Indonesia,-1.98333333333333,121.333333333333,PORT - Very Small,Coastal Natural
MANGKASA OIL TERMINAL - Indonesia,Indonesia,-2.73333333333333,121.066666666667,PORT - Small,Open Roadstead
KENDARI - Indonesia,Indonesia,-3.96666666666667,122.583333333333,PORT - Very Small,Coastal Natural
BAUBAU - Indonesia,Indonesia,-5.46666666666667,122.616666666667,PORT - Very Small,Coastal Natural
RAHA ROADSTEAD - Indonesia,Indonesia,-4.85,122.733333333333,PORT - Very Small,Open Roadstead
POMALAA - Indonesia,Indonesia,-4.16666666666667,121.6,PORT - Very Small,Coastal Natural
PAREPARE - Indonesia,Indonesia,-4,119.616666666667,PORT - Very Small,Open Roadstead
UJUNG PANDANG - Indonesia,Indonesia,-5.13333333333333,119.4,PORT - Medium,Coastal Breakwater
DONGGALA - Indonesia,Indonesia,-0.65,119.733333333333,PORT - Very Small,Open Roadstead
TAHUNA - Indonesia,Indonesia,3.61666666666667,125.483333333333,PORT - Very Small,Coastal Natural
TELUK BEO - Indonesia,Indonesia,4.23333333333333,126.783333333333,PORT - Very Small,Coastal Natural
