MMSI,Temps de reception,RepeatIndicator,Validité,Sog,Cog,Longitude,Latitude
225990254,42,0,True,7.9,208.4,-8.73559,42.23968333333333
224161160,44,0,True,1.3,98.9,-0.32225000000000004,39.43373333333333
235072882,44,0,True,0,360,-5.547563333333333,50.10389833333333
219031203,9,0,True,11.1,323,-0.29695,49.69955
241715000,43,0,True,0.1,336.7,-0.25778833333333334,49.58169
229842000,45,0,True,15.3,240,-3.7529,49.69356666666667
311427000,43,0,True,0,47.1,-77.32572666666667,25.077749999999998
232017592,44,0,True,0,323.8,-3.005865,53.429091666666665
352001719,42,0,True,0,272.3,-60.58780333333333,-33.01929666666667
225994679,43,0,True,0,360,-8.702595,42.27967
245806000,43,0,True,0.1,21.8,-1.5593333333333335,43.57172
366744020,46,0,True,0,28.3,-74.15263499999999,40.70009666666667
247374600,42,0,True,0,23.8,-2.5564616666666664,48.847273333333334
244830814,43,0,True,0.2,127.3,-5.27255,36.1396
311001044,45,0,True,11,89.6,-65.11160333333333,18.250375000000002
209455000,45,0,True,0.2,131.5,-2.0293066666666664,57.186771666666665
224042160,45,0,True,8.2,122.6,-2.4256433333333334,43.375260000000004
224994000,46,0,True,0.4,322.4,-8.855353333333333,37.90899666666667
367003780,60,0,True,0.1,243.5,-89.97151833333334,29.915513333333333
538071607,60,0,True,0.1,208.2,-4.4153183333333335,36.71447333333333
710000873,46,0,True,0.1,339.4,-38.79645,-3.5330683333333335
636020666,43,0,True,1.4,235.1,-75.81777000000001,10.448306666666667
477854300,32,0,True,0,97.9,-75.52333,10.314391666666667
227803200,45,0,True,7.7,337.2,-4.490584999999999,48.37117666666666
235091876,45,0,True,0.1,186.7,-2.984013333333333,53.39083166666667
538070879,60,0,True,0,246.9,-77.32001166666667,25.082901666666665
224046190,45,0,True,10.8,271.3,-2.3049733333333333,43.329863333333336
563061900,43,0,True,12.8,64,-52.27653166666666,-1.5305016666666666
232039081,41,0,True,0,335.3,-4.819631666666667,56.0584
235019175,45,0,True,0,168.1,-2.9077683333333337,59.031346666666664
339247000,60,0,True,0,318.5,-76.44604666666667,24.172424999999997
235032573,63,0,True,0,256.7,-0.06991333333333333,53.583376666666666
212109000,42,0,True,0,306,-4.111331666666667,50.365973333333336
257638000,46,0,True,0.8,343.8,-2.0104616666666666,57.19357
577482000,44,0,True,6.9,348.4,-79.90382166666667,25.53174
224090990,45,0,True,0,187.1,-1.79126,43.38621333333333
367061140,46,0,True,0,215,-80.90290166666666,32.034615
367188610,45,0,True,0,0,-82.44896833333334,27.941848333333333
263700008,44,0,True,16.2,170.6,-9.09752,38.65531
247275400,45,0,True,0,230,-76.52483333333333,39.24166666666667
224096770,45,0,True,0.1,348.1,-2.0082116666666665,43.37956333333333
225402000,46,0,True,5.4,45,-8.933426666666666,42.29855833333333
224079440,45,0,True,7.4,234.1,-2.07571,43.38852
244935000,45,0,True,0.1,359.2,-1.1700133333333333,54.599378333333334
212878000,44,0,True,9.5,50.2,-9.341953333333333,38.64366166666667
224106440,45,0,True,0,192.1,-8.824785,42.52001333333333
720001258,45,0,True,0,360,-46.30957,-23.933333333333334
228840000,45,0,True,0,208.7,-2.299201666666667,47.024681666666666
232038210,45,0,True,0,360,-5.415051666666667,56.553644999999996
255806363,58,0,True,0,359,-0.31713833333333336,39.44986666666667
224057830,46,0,True,0.2,164.5,-2.7172916666666667,43.418135
316033899,46,0,True,0,360,-73.54472333333334,45.50125833333333
314194000,45,0,True,0.1,151.2,-4.851055000000001,55.97564333333333
339748000,44,0,True,0,159.3,-80.108275,26.117133333333335
368118030,44,0,True,0,116,-80.11834833333334,26.130888333333335
353602000,46,0,True,0,360,-2.9977066666666667,53.37781833333334
367796050,47,0,True,0,323.6,-74.077615,40.686245
370545000,46,0,True,8.1,209,-9.432245,37.76918833333333
730151022,46,0,True,0,146.3,-75.52374833333333,10.375488333333333
235000073,45,0,True,0,359.6,-4.1868533333333335,50.392135
367591250,47,0,True,0,288.6,-82.43392333333333,27.9333
244007000,47,0,True,0,0.1,-62.99044,18.118041666666667
255806511,45,0,True,0,64.2,-4.420771666666667,36.71401
224059860,47,0,True,7.4,240.9,-2.1191,43.361133333333335
565083000,45,0,True,0.1,200.3,-2.985071666666667,58.91377166666667
232018267,45,0,True,11.9,127.8,-3.5909733333333334,58.779151666666664
255806478,46,0,True,0.1,10.4,-2.7582866666666663,53.33481833333334
235074296,44,0,True,4.3,47.6,-4.1876050000000005,50.392986666666665
710000675,47,0,True,0,349.2,-8.794465,38.47376666666666
224840000,44,0,True,33.6,310,-16.824833333333334,28.006333333333334
367458840,46,0,True,0,360,-80.14437333333333,25.764125
224087830,46,0,True,0.2,218.4,-2.1968416666666664,43.31528333333333
311000304,43,0,True,11.7,39.4,-48.29962833333333,-0.5213016666666667
255806113,46,0,True,8.6,88,-5.595166666666667,53.334666666666664
730072000,46,0,True,0,323.7,-75.52268833333332,10.375508333333332
249093000,45,0,True,0.1,256.9,-77.330515,25.078
235106049,47,0,True,0,135.7,-5.914551666666667,54.609633333333335
303348100,47,0,True,0,283.2,-76.55620333333333,39.2595
224052460,60,0,True,10,104.5,-2.0555666666666665,43.394525
235061081,46,0,True,0,11,-1.99952,57.689528333333335
338186356,63,0,True,0,215.1,-80.06873666666667,26.418885
225391000,48,0,True,0,74.4,-13.856644999999999,28.497995
210014000,44,0,True,8.9,49,-48.001416666666664,-0.37398333333333333
230695000,46,0,True,11.8,259,-4.009426666666666,50.051825
232006130,44,0,True,0,0,-2.00126,57.693995
224119550,47,0,True,8.4,207,-2.0468266666666666,43.36888
367135470,47,0,True,0,3.9,-87.99137833333333,36.036561666666664
229683000,48,0,True,12.4,353.4,-61.433615,14.591146666666667
235070957,47,0,True,0,344.5,-5.547173333333333,50.104016666666666
367586480,45,0,True,0,0,-74.01026499999999,40.74737666666667
316047972,47,0,True,0,246,-52.708495,47.55600833333333
367190000,46,0,True,0,0,-76.58594833333333,39.27361833333334
319823000,45,0,True,7.4,24.7,-61.102001666666666,14.526005
368149820,44,0,True,6.1,103,-86.80543666666668,30.398568333333333
316046964,47,0,True,0,360,-79.39590666666666,43.63639
368185620,47,0,True,0,99.1,-76.53493,39.255766666666666
375865000,60,0,True,0,8,-15.411161666666667,28.15437166666667
730153732,60,0,True,0,306.4,-75.54608333333334,10.292378333333334
730127000,48,0,True,0,169,-75.5102,10.374266666666667
311027000,47,0,True,1.2,61,-5.797,54.84683333333333
367730680,47,0,True,0,0,-81.53902333333333,39.351805
244810730,48,0,True,0,33.4,-0.8506683333333334,53.73119666666666
701006058,47,0,True,0,297,-57.530141666666665,-38.033656666666666
701000542,47,0,True,0,353.6,-57.53532833333334,-38.04705333333333
235070377,47,0,True,0.1,213.3,-2.001256666666667,57.693828333333336
229635000,47,0,True,0.1,23,-0.3154383333333334,39.430371666666666
367455580,47,0,True,1.1,231,-79.94505166666666,26.213618333333333
367543280,48,0,True,0,0,-80.17377333333334,26.087563333333332
367738470,48,0,True,0,0,-80.17474666666666,26.090846666666668
235108602,48,0,True,0,181.4,-2.0799066666666666,57.139781666666664
710032930,43,0,True,0,284.4,-52.10269666666667,-32.129385
232042584,48,0,True,0.1,360,-2.9692950000000002,53.34582666666667
367102030,60,0,True,0.1,282.7,-89.93218833333334,29.91944
244730000,60,0,True,10.7,57.2,-5.129168333333333,50.882615
319028100,49,0,True,0,337.9,-80.17995833333333,25.784808333333334
235098956,48,0,True,0.2,281.2,-2.001905,57.69280166666667
305301000,49,0,True,11.5,347.2,-9.535288333333334,37.682363333333335
366516380,60,0,True,0,208.5,-74.25307666666666,40.542715
224128680,48,0,True,7,135.4,-2.519265,43.40377
710000650,47,0,True,6.7,350.2,-46.30671666666667,-23.954105000000002
212877000,48,0,True,4.5,253.7,-5.7102450000000005,53.42957
710033350,45,0,True,0.7,174.8,-52.098985,-32.122771666666665
352002070,34,0,True,12.3,297.2,-8.840686666666667,36.638245
338533000,48,0,True,9.5,1.5,-79.98043666666668,26.730939999999997
230715429,60,0,True,25.6,124.1,-1.3981083333333333,50.89498666666667
338295000,40,0,True,8.6,304.5,-74.25123833333333,40.49243
367365380,46,0,True,0,256.9,-74.24030833333333,40.55705833333333
368093970,48,0,True,0,103.8,-76.41335000000001,36.96662666666667
255805837,60,0,True,0.1,194.3,-5.057536666666667,50.119591666666665
224460000,48,0,True,8.4,255.5,-2.018143333333333,43.39534833333333
255806041,49,0,True,6.7,110.8,-1.3804100000000001,55.83686333333333
232035764,48,0,True,0,360,-0.06983166666666667,53.58337166666667
368070360,46,0,True,0,243.2,-80.05780333333334,26.827291666666667
235034317,49,0,True,11.8,41.3,-5.215085,51.636473333333335
368261750,49,0,True,11.5,184,-82.44579666666667,27.836266666666667
235008913,46,0,True,0,286,-1.09499,50.80896
225022740,48,0,True,0,104.7,-8.91689,42.50047333333334
224021640,49,0,True,8.2,265.3,-2.099975,43.382085
367506050,49,0,True,0,298.1,-76.57047666666668,39.243415
255806010,48,0,True,0,258.6,-9.114861666666666,38.71944333333333
235032469,49,0,True,0,285,-4.83698,56.121045
259228000,45,0,True,0.1,347,-5.754031666666666,57.27493333333334
225403000,48,0,True,0,0,-3.0796066666666664,43.362899999999996
227144300,60,0,True,0,135,-3.9812999999999996,48.72658333333333
373517000,48,0,True,12.7,256.7,-4.708715,36.15999333333333
367080670,49,0,True,0,360,-80.20224833333333,25.774816666666666
224246370,60,0,True,12,345.7,-1.9314366666666667,43.343513333333334
636020994,49,0,True,0,327.2,-74.14987500000001,40.68104666666667
224014000,50,0,True,0,41.1,-8.397611666666666,43.36071166666667
235118697,49,0,True,0,16.8,-1.1042183333333333,50.80665166666667
224052360,49,0,True,7.5,269,-2.1368733333333334,43.31840166666667
235031462,49,0,True,0,139.6,-3.5830833333333336,53.845706666666665
338329000,60,0,True,7.4,56.5,-75.23812500000001,39.85634666666667
224012850,49,0,True,2.9,121,-2.42551,43.37276333333333
701030000,49,0,True,0,183.9,-57.539006666666666,-38.04868166666667
366952890,49,0,True,0,197,-74.07082666666666,40.64225833333333
347042000,50,0,True,0.1,226.5,-61.058816666666665,14.58995
311404000,50,0,True,14.7,326,-5.026848333333334,54.96704666666667
701006071,49,0,True,0,360,-57.53492333333334,-38.04653166666667
235101062,49,0,True,0,216,-4.85265,55.951966666666664
367306340,49,0,True,0,360,-82.44272666666667,27.940641666666668
255806006,50,0,True,0,359.1,-9.090745,38.758305
366952790,49,0,True,14.7,226,-74.06166666666667,40.64915
367371790,47,0,True,6.2,31.1,-73.95823833333334,40.75616
367797260,49,0,True,0,122.8,-73.97679833333333,40.702798333333334
367668090,60,0,True,7.2,252.3,-73.92832,40.779921666666674
710003342,49,0,True,0,182.2,-46.317051666666664,-23.933676666666667
369970478,50,0,True,0,37.7,-76.46544666666667,38.98314833333333
710003559,48,0,True,0,207,-52.102399999999996,-32.12826666666667
224097430,49,0,True,0,339.6,-3.0839166666666666,43.361700000000006
224422360,50,0,True,0,353.7,-3.8104966666666664,43.454746666666665
244150827,50,0,True,1.8,333.8,-3.1061533333333333,53.511545
701000806,49,0,True,0,359.8,-57.53541,-38.049865
730151800,49,0,True,0,360,-75.53643666666667,10.289085
235061987,38,0,True,0,245.6,-2.9012183333333335,53.294653333333336
209955000,51,0,True,0,346.6,-4.125558333333333,50.36441833333333
368235510,50,0,True,0,360,-80.16441333333334,26.096656666666668
311001150,50,0,True,14.2,203.6,-13.590225,27.92948
235096265,51,0,True,8.4,324.5,-1.32434,50.83672333333333
263701950,60,0,True,8.2,31.5,-8.894253333333333,38.513025
367129630,50,0,True,3.1,359,-89.68764,36.23178666666667
319713000,60,0,True,0,277,-76.49452166666667,24.187756666666665
235060915,60,0,True,0.1,123.8,-1.773385,57.505415
263625000,42,0,True,0,23,-8.860240000000001,37.94644
357028000,47,0,True,11.3,166.3,-9.916168333333333,38.050021666666666
368224850,49,0,True,0,321.1,-74.03427833333333,40.41913
312855000,49,0,True,0,360,-80.12016,26.094226666666668
564100000,46,0,True,0.1,129,-79.92715166666667,9.368265000000001
368058010,50,0,True,0,360,-89.98288833333332,29.90811
367108030,60,0,True,5.8,44,-81.06642833333333,32.080035
701043000,48,0,True,0,200.7,-57.53511833333334,-38.04638833333333
232003131,51,0,True,0,360,-1.9890466666666666,50.71918333333333
235099244,48,0,True,0.1,205.1,-5.546925,50.103835000000004
636018545,54,0,True,0,295,-38.48348,-3.7097166666666666
224056190,60,0,True,9.4,239.9,-2.037776666666667,43.376931666666664
242500000,48,0,True,0,0,-7.3410383333333336,33.728761666666664
367174670,51,0,True,0,29.1,-82.42769833333334,27.90602
367549860,50,0,True,0,360,-82.44221999999999,27.944771666666668
224117130,51,0,True,0,360,-2.420798333333333,43.32347166666667
227355000,51,0,True,0,148.8,-3.3667466666666663,47.72839666666666
577403000,51,0,True,6.2,121.9,-79.64840333333333,25.875978333333332
235066459,51,0,True,0.1,360,-0.07252166666666666,53.57888833333333
228097800,50,0,True,0,314.1,-4.510965,48.3657
242400000,51,0,True,0.1,79.4,-5.290445,35.680683333333334
249909000,52,0,True,19,66.8,-79.51825166666666,32.22913166666667
770576302,50,1,True,0.1,330,-58.073096666666665,-34.224711666666664
235113676,52,0,True,0,297.6,-3.2624316666666666,53.32291
263701370,60,0,True,0,90.3,-9.079848333333333,38.65162333333333
246231000,52,0,True,0.6,105.1,-1.3014666666666665,54.84272166666666
255806136,51,0,True,6.5,59.3,-8.748988333333333,41.14580333333333
245392000,51,0,True,9.5,90,-5.366283333333333,49.91383333333333
257740000,51,0,True,0,270,-7.029556666666666,52.26768833333333
367716970,60,0,True,3.9,96.6,-89.71011333333333,35.90633166666667
209272000,52,0,True,0.1,39.4,-1.7874516666666667,57.495779999999996
257328000,51,0,True,0.2,21.5,-80.51700166666666,31.952511666666666
636021568,49,0,True,0,354.6,-5.023523333333333,51.69835166666667
701117000,51,0,True,0,207.3,-57.534666666666666,-38.04636666666667
566704000,51,0,True,8.2,258.9,-80.51908499999999,31.936441666666667
225985384,52,0,True,0.5,77.1,-2.0301333333333336,43.38225333333333
477655900,60,0,True,9.8,270.5,-73.84203166666666,40.46644333333334
339644000,60,0,True,0,8.6,-76.46397333333333,24.182108333333336
319088700,6,0,True,0,316.5,-63.04538166666667,18.01841166666667
367434160,19,0,True,0,258.3,-74.01151499999999,40.771573333333336
373832000,60,0,True,0.5,63.7,-79.89941833333334,9.370281666666667
250005692,52,0,True,0.1,319.1,-5.5124466666666665,50.103285
416051000,43,0,True,14.1,63.4,-0.21951666666666667,50.23440666666667
314025000,50,0,True,9.3,320,-4.120183333333333,50.0233
730151688,49,1,True,0.1,295.9,-74.75877333333332,10.970588333333334
255805681,53,1,True,11.5,285.9,-27.659848333333333,39.57778166666667
235018919,52,0,True,11.6,228.9,-3.1526966666666665,58.831199999999995
232015144,14,0,True,0.9,106.1,-4.196616666666666,50.38918666666667
225992776,52,0,True,0.3,356.7,-0.3178783333333334,39.450496666666666
228232800,60,0,True,1.3,236.7,-1.2251383333333334,46.148865
235101749,60,0,True,0.7,102.4,-5.498411666666667,56.61141666666666
232001890,52,0,True,0,360,-1.9885033333333333,50.71862333333333
368139280,30,0,True,0,201.3,-74.11287666666666,40.64470666666667
701000735,52,0,True,0,65.8,-57.537866666666666,-38.04600000000001
227800200,52,0,True,0,360,-4.517943333333333,48.367425000000004
232014066,51,0,True,0,5.4,-1.9999516666666668,57.69489
990206721,52,0,True,64.7,222,-36.95448666666667,59.68183333333333
368130030,51,0,True,102.3,360,-80.13651833333333,26.059128333333334
538009433,51,0,True,11.9,258.2,-4.235855,49.872946666666664
710009040,50,0,True,8.3,192.7,-38.75192666666667,-3.355121666666667
235021512,47,0,True,1.7,248,-4.954898333333333,51.69961
770576278,60,1,True,0,302.3,-58.071254999999994,-34.22495833333333
232042548,60,0,True,0,196.8,-2.9507516666666667,58.90331666666667
227639780,53,0,True,4.9,310.7,-0.26269166666666666,49.323191666666666
227823520,52,0,True,10.2,55.2,-3.3899233333333334,47.6902
367774360,45,0,True,0.1,143.7,-80.11534166666667,26.082446666666666
339232000,52,0,True,0,252.2,-80.118345,26.12045
229142000,52,0,True,12.7,265.2,-4.9383550000000005,36.14758666666667
224222760,53,0,True,6.8,197.5,-2.037535,43.38205666666667
701000663,53,0,True,0,270.8,-57.536431666666665,-38.04729666666666
730152578,60,0,True,0.1,308,-75.55502333333334,10.384555
235084784,53,0,True,0,360,-1.0954566666666667,50.80903333333333
755241000,60,0,True,0,269.8,-60.756485,-32.54788666666666
755002595,52,0,True,0,360,-60.78404833333333,-32.56673333333333
366943490,52,0,True,0,300.6,-82.44641666666666,27.922768333333334
367379770,53,0,True,0,360,-80.0907,26.285365000000002
235064453,53,0,True,20.9,252.6,-0.16053166666666666,50.71023666666667
235074416,50,0,True,0,355,-1.1074599999999999,50.80444166666667
225991651,53,0,True,4.8,291,-2.0228283333333335,43.38638666666667
319120200,52,0,True,0.1,348.4,-0.2637566666666667,49.596468333333334
352001233,51,0,True,0,283,-71.40416666666667,41.61366666666667
249639000,52,0,True,12.2,94.2,-61.71390333333333,15.891016666666667
277339000,52,0,True,19.7,262.5,-4.09778,50.06100333333333
227001640,52,0,True,0.1,195.7,-1.2212316666666667,46.157795
636019144,54,0,True,0,212.3,-52.073395,-32.045715
235083892,51,0,True,16.6,233.4,-5.9787333333333335,55.64375
311065500,51,0,True,0.1,346.7,-9.066681666666666,38.12487833333333
235070762,51,0,True,0,42.4,-1.1039966666666667,50.80618333333334
730153546,49,1,True,0,346.4,-74.75878333333334,10.97029
212392000,53,0,True,19.2,90.1,-4.069233333333333,49.8459
567609000,53,0,True,18.6,24.5,-80.24263333333333,31.62453833333333
224245520,54,0,True,2.9,254.4,-4.965306666666667,36.35182833333333
235004196,60,0,True,2.1,19,-5.836855,55.65889
368169450,52,0,True,0,341.6,-89.99720166666665,29.93346
232000420,52,0,True,9.3,166,-3.0136666666666665,53.419333333333334
224127000,52,0,True,15.7,188.4,-13.834208333333333,28.836653333333334
245810000,16,0,True,0,95.8,-1.1749616666666667,54.596426666666666
247313500,54,0,True,11.7,45.9,-61.258915,13.907943333333332
319098900,60,0,True,0,64.4,-77.3198,25.082386666666665
701000737,53,0,True,0.2,328.2,-57.53525833333333,-38.050125
230691000,52,0,True,0,203.3,-0.26868499999999995,53.74456333333333
371232000,53,0,True,9.7,357.1,-79.91639,9.297538333333334
244765000,55,0,True,0,42.2,-2.0833500000000003,57.142775
229358000,52,1,True,5.3,102,-75.80116666666666,10.338433333333334
316017110,55,0,True,0,15.8,-79.35344333333335,43.64293833333333
263701440,60,0,True,102.3,360,-9.121126666666667,38.66748166666666
224450000,9,0,True,5.5,36,-16.25024,28.422643333333333
232031135,53,0,True,0,104.2,-2.972515,58.95706666666667
249679000,51,0,True,0.1,144,-0.23433666666666667,53.66868833333333
563403000,35,1,True,9.4,230.1,-55.28581333333333,-37.35843
256217000,10,0,True,0,53,-0.217805,49.599853333333336
224689000,54,0,True,0,360,-15.421341666666667,28.146161666666668
224088740,54,0,True,9,34.9,-2.0587683333333335,43.372544999999995
232018037,60,0,True,15.7,8,-79.4559,26.284358333333333
224103760,54,0,True,9.1,269.9,-2.1428366666666667,43.33663333333333
311040900,55,0,True,0,254.6,-4.467655,48.38073
235098058,52,0,True,1,329.8,-6.074545,53.30891333333333
235067991,55,0,True,0,135,-4.953506666666667,51.698454999999996
366953930,20,0,True,8.8,157.8,-74.03188666666667,40.677575000000004
235055752,55,0,True,0,360,-1.1925633333333332,54.7003
701000711,54,0,True,0.1,197.6,-57.53866166666667,-38.048725
428403000,54,0,True,18.4,89.8,-80.13118166666666,31.93337
263236000,55,0,True,2.7,81.4,-8.18197,36.79774333333333
227418000,63,0,True,0.1,296.3,-1.2236483333333332,46.14964166666667
263602552,60,0,True,0.3,137,-8.699041666666666,41.186885
227023100,52,0,True,0.1,1.5,-1.0971283333333333,50.81141
232014923,55,0,True,0,360,-3.22195,55.98538333333333
367542420,55,0,True,0,2.4,-89.984875,29.906433333333332
710000050,53,0,True,0,130.2,-52.10104333333334,-32.093048333333336
224086780,60,0,True,6,102.9,-2.0802566666666666,43.37430666666667
319196700,60,0,True,0,300.8,-80.30800666666667,27.460121666666666
730151209,53,0,True,0,246.3,-75.516875,10.332993333333333
235109129,52,0,True,0,112.7,-1.1093149999999998,50.797019999999996
235069877,55,0,True,0,136.5,-1.1130283333333333,50.84371833333333
224005590,54,0,True,1.9,273.2,-2.1951316666666667,43.52863833333333
316003450,55,0,True,0,246,-52.710948333333334,47.55448333333333
319618000,54,0,True,0,108.6,-80.10881666666667,26.112516666666668
245438000,53,0,True,2.6,3.1,-1.946035,55.76236666666667
368177590,54,0,True,0,327.5,-89.94689,29.924985
227981280,54,0,True,0,360,-3.151886666666667,47.346803333333334
339459000,53,0,True,0,174.6,-80.17500166666667,26.091291666666667
368127980,54,0,True,0,338.8,-80.116235,26.082226666666667
218474000,56,0,True,13.1,104.6,-80.65533833333333,31.952376666666666
367689010,54,0,True,3.4,282.9,-89.93193333333333,29.920466666666666
235001340,55,0,True,0,318,-1.7724266666666668,57.503326666666666
232034229,52,0,True,0,305.5,-0.06088333333333333,53.58041166666667
263500177,55,0,True,0.2,95.9,-9.241431666666667,38.568261666666665
224053260,56,0,True,0.1,196.2,-15.424119999999998,28.143023333333336
319731000,60,0,True,0,111.8,-80.174355,26.09016666666667
367643790,60,0,True,0,284.5,-80.11626333333334,26.08183166666667
224021340,55,0,True,8.4,29.4,-2.049315,43.36437166666666
235093244,45,0,True,0,213.8,-5.43082,56.45207333333334
212905000,53,0,True,0,45.9,-4.518011666666666,48.32794166666667
368123060,55,0,True,0,94.2,-89.98843333333333,29.935209999999998
235005457,60,0,True,4,150.8,-3.9796,49.913871666666665
224498000,55,0,True,0,5.3,-13.856313333333333,28.496561666666665
232004399,56,0,True,0.2,120.4,-2.079215,57.143858333333334
367665350,60,0,True,0,280.5,-89.67306333333333,36.20829666666667
247311200,55,0,True,0,151.2,-76.56636666666667,39.242045
367638000,60,0,True,0,275.2,-80.04503500000001,26.70311
235053752,55,0,True,0.1,337,-2.7207683333333335,51.49328
255806040,57,0,True,0,257,-16.224088333333334,28.484875
235067374,55,0,True,0,342,-5.708198333333333,57.27950166666667
235076265,57,0,True,9,76.3,-1.1013883333333332,54.66458
235100744,57,0,True,0,318.3,-3.26,53.31966666666666
227532000,12,0,True,0.1,311.1,-8.402458333333334,43.360418333333335
210387000,56,0,True,0.3,301.1,-8.932771666666667,38.49160666666667
232041699,56,0,True,8.5,106,-58.230466666666665,-34.61351666666667
368206230,57,0,True,0,157.8,-77.31973666666666,25.08256833333333
316031432,55,0,True,0,0,-73.54215,45.52838
224185000,57,0,True,0.1,172.1,-16.238315,28.47624
240904000,52,0,True,11.2,359,-75.74063333333334,10.352683333333333
305258000,60,0,True,11.8,312.3,-79.59897166666666,25.856695
232044595,55,0,True,0,348,-3.0015333333333336,53.430683333333334
232043227,54,0,True,0,181.8,-0.6104383333333333,54.48269333333334
311037600,11,0,True,11.5,292.6,-8.9863,36.69953666666667
314475000,55,0,True,0,14.8,-5.912228333333333,54.61790666666666
255805969,56,0,True,0,360,-0.32548333333333335,39.43925333333333
720181000,56,0,True,0,50.4,-80.250035,25.799575
224474000,56,0,True,0,232,-16.237891666666666,28.476756666666667
235100734,57,0,True,0.1,258.8,-3.25987,53.319606666666665
227094630,60,0,True,9,280.8,-1.03953,45.57116166666666
242092000,57,0,True,0,360,-7.3932166666666665,33.714286666666666
257045610,55,0,True,12.1,264,-4.048,58.6975
367471360,57,0,True,0.1,360,-89.70048166666668,35.95038
224128000,40,0,True,0,354,-0.31738666666666665,39.442056666666666
263237000,57,0,True,0.4,123.2,-9.412236666666667,38.0439
224017460,57,0,True,0,32.5,-2.720581666666667,43.417705
367636710,58,0,True,0,312.4,-76.56367166666668,39.25747666666667
224055870,55,0,True,0,174.2,-0.55926,38.186905
352001874,58,0,True,12.5,227.9,-15.037323333333335,29.233315
235030851,56,0,True,0,214.3,-0.19673000000000002,53.627833333333335
263700018,55,0,True,21.1,296.5,-9.120583333333334,38.691525
224052840,57,0,True,5.6,285.6,-15.07818,28.781138333333335
224101930,57,0,True,0.1,360,-15.417448333333335,28.143125
636017846,55,0,True,0,245.8,-76.42351833333333,36.96255
232003963,55,0,True,0,182.1,-0.875075,53.69719666666666
538009725,58,0,True,9.6,358,-61.161966666666665,14.419205
367357110,60,0,True,3.8,344.2,-89.72226166666665,35.986756666666665
224073460,57,0,True,6,58.2,-2.026125,43.367266666666666
357262000,58,0,True,11.8,130,-3.299606666666667,43.562734999999996
234652000,56,0,True,0.3,114.3,-4.958506666666667,55.738265
232041821,54,0,True,0,215.9,-1.7729433333333333,57.50418
755003963,56,0,True,6.3,293.6,-60.45158166666667,-33.14937333333333
701503000,56,0,True,0,201,-60.68775333333333,-32.87128166666667
701006083,57,0,True,102.3,360,-57.53857666666667,-38.046085
235073215,57,0,True,0,17.6,-0.015343333333333332,51.502008333333336
219234000,55,0,True,0,230.4,-0.199595,53.63764666666667
367368480,60,0,True,0.1,88.7,-81.06546833333333,32.081918333333334
224080230,58,0,True,2.9,71,-5.026283333333334,36.30781666666667
477096100,40,0,True,12,33.5,-48.332321666666665,-0.5639983333333334
235007797,58,0,True,0,6.1,-1.9879399999999998,50.718465
263622000,55,0,True,1.6,248.5,-9.192065000000001,38.68293666666667
538080083,56,0,True,0,343,-80.11908333333334,26.13311666666667
235058016,58,0,True,4.3,282.5,-0.14182,51.484175
224447000,56,0,True,10.2,14,-17.048983333333332,28.120683333333332
235102971,57,0,True,0,211.6,-1.0912933333333332,50.81151
224050570,58,0,True,10.5,262.7,-2.0988016666666667,43.37732166666667
235002514,57,0,True,0,359.5,-1.2130216666666667,50.734698333333334
319011900,60,0,True,0,178.3,-80.04920833333334,26.747895000000003
235001620,60,0,True,0,105.3,-2.00004,57.68888833333333
538002750,58,0,True,2.9,56,-74.64201666666666,11.305216666666666
232032414,58,0,True,0,59.1,-5.545673333333334,50.10313333333333
215144000,58,0,True,8.9,293.7,-75.613725,10.321691666666668
235054738,58,0,True,0,14,-2.9987666666666666,53.430566666666664
538005619,41,1,True,10.5,58.5,-27.73946833333333,39.43293333333334
218768000,43,0,True,0,245.2,-25.663618333333332,37.73764166666667
263610000,44,0,True,0,0,-25.661966666666668,37.73531666666667
204206760,46,0,True,0,0,-25.147078333333333,36.94553
636021418,40,0,True,9.8,49.8,-30.47899,38.437745
636019693,50,0,True,10,70.9,-25.508665,38.23404166666667
316028326,54,0,True,10.9,261.6,-25.370625,36.16182333333334
263411470,58,0,True,0.1,0,-8.870569999999999,37.951476666666665
701000818,57,0,True,0.4,190.7,-57.537265000000005,-38.04867166666667
319019600,59,0,True,0.5,175.6,-61.603071666666665,15.861653333333333
235009060,57,0,True,0,0,-4.131333333333333,50.367333333333335
232019192,57,0,True,13,129,-1.3230983333333335,50.838499999999996
232033047,57,0,True,0,332.1,-3.2594733333333332,53.31917
368078690,57,0,True,0,346.3,-89.80146833333333,35.75418833333333
352971000,59,0,True,0,240.6,-3.021945,53.45885833333333
368013770,56,0,True,0,210.1,-73.99579166666668,40.409038333333335
775078000,57,0,True,0,0,-75.51016,10.360521666666667
548954000,56,0,True,0,232.1,-60.578825,-33.03857166666667
225917270,58,0,True,9.9,98.5,-8.75252,42.246695
351450000,53,1,True,10.9,346.4,-58.027363333333334,-34.31144833333334
701001036,58,0,True,0,211,-57.52978666666667,-38.03391
235051671,58,0,True,2,60.3,-0.32718,49.78285666666667
367765490,59,0,True,0,300.7,-89.990155,29.935401666666667
235116077,60,0,True,0,102.3,-5.050936666666667,51.706381666666665
367078850,60,0,True,0,242.8,-73.99877666666666,40.66909
210098000,58,0,True,0,79.7,-5.888448333333333,54.629014999999995
