MMSI,Temps de reception,Sog,Cog,Longitude,Latitude,NavigationalStatus
255805755,2023-03-24 08:14:09.413759+00:00,0,219.9,2.1726016666666665,41.35572,5
244860892,2023-03-24 08:14:09.416073+00:00,0,215.5,3.574955,51.44011666666667,0
266459000,2023-03-24 08:14:09.417727+00:00,0,67.2,11.893483333333334,57.68638333333333,5
246437000,2023-03-24 08:14:09.418260+00:00,0,0.8,5.031805,52.93990833333333,0
263701380,2023-03-24 08:14:09.419788+00:00,20.2,155.7,-9.128041666666666,38.703181666666666,0
265716000,2023-03-24 08:14:09.422002+00:00,0,360,11.664473333333332,57.67323333333333,0
258063000,2023-03-24 08:14:09.449092+00:00,0,229.7,6.030531666666667,59.13896,0
259180000,2023-03-24 08:14:09.451734+00:00,0.1,326.5,23.901166666666665,71.0047,7
259281000,2023-03-24 08:14:09.453851+00:00,0,360,6.639918333333333,62.68434833333333,0
257836800,2023-03-24 08:14:09.454473+00:00,0,360,4.9379333333333335,60.43512666666666,0
257458000,2023-03-24 08:14:09.455671+00:00,0,219.2,11.280646666666666,64.858785,0
257317000,2023-03-24 08:14:09.456036+00:00,11.6,301.1,18.894053333333332,70.52229666666668,0
257103600,2023-03-24 08:14:09.456937+00:00,0,125,5.726,59.834500000000006,0
257056880,2023-03-24 08:14:09.457399+00:00,0,252.6,9.091055,58.62749833333333,3
257089650,2023-03-24 08:14:09.458485+00:00,0,287.4,9.747975,59.00462,0
258004710,2023-03-24 08:14:09.458821+00:00,0,154.1,5.241676666666667,59.610416666666666,8
258330500,2023-03-24 08:14:09.459470+00:00,11.3,67.1,8.207623333333334,63.061815,0
258225000,2023-03-24 08:14:09.459781+00:00,0,38.9,14.203716666666667,68.15244666666666,5
257661600,2023-03-24 08:14:09.460507+00:00,0,300.8,16.545708333333334,68.80102333333333,8
257035540,2023-03-24 08:14:09.460816+00:00,8.2,44.2,22.848215,70.11180666666668,15
538006227,2023-03-24 08:14:09.461108+00:00,18.4,211.8,1.7797666666666667,51.236398333333334,0
215698000,2023-03-24 08:14:09.505396+00:00,0,39,0.5460166666666667,49.46296666666667,0
269057724,2023-03-24 08:14:09.506176+00:00,11,277.1,1.1607566666666667,49.30746333333333,0
215909000,2023-03-24 08:14:09.521242+00:00,6.1,297,1.8684666666666667,52.96091666666667,0
311513000,2023-03-24 08:14:09.523198+00:00,11.8,234.1,-56.18614,-2.162776666666667,0
235099951,2023-03-24 08:14:09.523484+00:00,0,282.9,4.269608333333333,52.098061666666666,0
366920310,2023-03-24 08:14:09.524211+00:00,0,299.8,-74.230335,40.56039,0
270643000,2023-03-24 08:14:09.524746+00:00,3.7,265.3,6.687616666666667,51.371536666666664,0
246293000,2023-03-24 08:14:09.525272+00:00,8.8,276.7,-80.89700833333333,32.03500666666667,0
220333000,2023-03-24 08:14:09.529599+00:00,0,152.4,10.587,57.717616666666665,15
244630658,2023-03-24 08:14:09.530144+00:00,0,360,3.8234733333333333,51.32985,0
244060760,2023-03-24 08:14:09.588406+00:00,0,54,4.805899999999999,52.41758333333333,0
273216800,2023-03-24 08:14:09.590179+00:00,0,360,33.01647333333333,68.92884000000001,5
261002913,2023-03-24 08:14:09.591393+00:00,0,360,18.41783333333333,54.79713166666667,8
311000473,2023-03-24 08:14:09.594007+00:00,0,343.7,4.590436666666666,52.459285,5
245525000,2023-03-24 08:14:09.595703+00:00,0,182,1.73899,52.57926166666667,5
244750424,2023-03-24 08:14:09.597947+00:00,0,277.1,4.629126666666666,51.890861666666666,15
339435000,2023-03-24 08:14:09.599960+00:00,0,194.3,-80.16304666666666,26.098783333333333,5
244131536,2023-03-24 08:14:09.619988+00:00,0,360,6.964746666666667,50.926563333333334,5
247342000,2023-03-24 08:14:09.621468+00:00,0.7,289,14.959536666666667,38.471626666666666,0
247152500,2023-03-24 08:14:09.622228+00:00,0,44,15.247583333333333,38.21726666666667,0
247232100,2023-03-24 08:14:09.623078+00:00,23.7,145.4,15.588856666666667,38.19835333333333,0
219005901,2023-03-24 08:14:09.623514+00:00,0,84.9,8.121455000000001,56.368345,7
219023834,2023-03-24 08:14:09.627803+00:00,0,343.5,10.833755,54.933883333333334,0
245660000,2023-03-24 08:14:09.630040+00:00,0,176,8.710658333333333,53.861563333333336,15
244013663,2023-03-24 08:14:09.630508+00:00,0,360,6.920793333333333,53.32356666666667,5
261183700,2023-03-24 08:14:09.632565+00:00,0,0,18.672645,54.384393333333335,0
239985600,2023-03-24 08:14:09.669277+00:00,0,360,24.577766666666665,40.75945,0
236111758,2023-03-24 08:14:09.671062+00:00,0.2,235.2,23.058758333333333,37.90797,1
245466000,2023-03-24 08:14:09.673565+00:00,12.1,304,11.515093333333335,57.592461666666665,0
224259140,2023-03-24 08:14:09.674175+00:00,0,136.6,-8.889536666666666,42.48990666666667,15
244700312,2023-03-24 08:14:09.676306+00:00,0,360,4.28893,51.895873333333334,5
269057414,2023-03-24 08:14:09.677555+00:00,12.4,267.2,5.470951666666666,51.88962,0
205217890,2023-03-24 08:14:09.698543+00:00,0,360,4.371881666666667,51.24872333333334,5
244750775,2023-03-24 08:14:09.704979+00:00,0,0,5.039271666666666,52.463213333333336,0
211592070,2023-03-24 08:14:09.705424+00:00,9.6,100.5,4.2756533333333335,51.75817333333334,0
710000650,2023-03-24 08:14:09.729376+00:00,0,205.2,-46.30761,-23.94665666666667,0
263024000,2023-03-24 08:14:09.733121+00:00,11.4,333.6,-8.814891666666666,41.180695,0
257674600,2023-03-24 08:14:09.735167+00:00,0.2,205,11.445488333333333,64.97444666666667,0
319025100,2023-03-24 08:14:09.797587+00:00,0.3,135.2,-76.40532166666667,24.082136666666667,1
211756560,2023-03-24 08:14:09.798312+00:00,2.1,185.3,10.488470000000001,53.29096166666667,0
244615608,2023-03-24 08:14:09.800502+00:00,0,0,5.362556666666666,52.876200000000004,15
267920000,2023-03-24 08:14:09.801653+00:00,0,151.3,17.108249999999998,48.13933833333333,0
377901022,2023-03-24 08:14:09.802534+00:00,0,282.1,-61.058681666666665,14.601271666666666,3
244260494,2023-03-24 08:14:09.804483+00:00,0,360,4.897279999999999,52.376005,0
211665650,2023-03-24 08:14:09.833262+00:00,2.5,213.5,6.964761666666666,50.946149999999996,0
232007788,2023-03-24 08:14:09.834116+00:00,0,112,-5.547461666666666,50.10435333333333,7
244049087,2023-03-24 08:14:09.835388+00:00,0,360,4.419985,51.694696666666665,0
244806000,2023-03-24 08:14:09.842089+00:00,0,12.8,6.2983666666666664,53.33689833333334,0
230662000,2023-03-24 08:14:09.842422+00:00,0,14.1,23.023036666666666,63.843354999999995,5
244170424,2023-03-24 08:14:09.845394+00:00,0,360,4.485598333333333,52.14107333333333,0
224096770,2023-03-24 08:14:09.911045+00:00,8.9,241.7,-3.333705,43.467560000000006,0
257068390,2023-03-24 08:14:09.914034+00:00,0.1,104.1,14.28317,67.14606,0
259193000,2023-03-24 08:14:09.914870+00:00,6.7,139.2,13.025778333333333,68.15887833333333,0
257078960,2023-03-24 08:14:09.915264+00:00,0,289,25.66987333333333,70.74718,0
257090830,2023-03-24 08:14:09.915979+00:00,0.1,242.4,6.13345,62.47256,0
259241000,2023-03-24 08:14:09.916756+00:00,0,179.1,29.089025,70.85764666666667,7
257958000,2023-03-24 08:14:09.918729+00:00,0,7.2,5.5844233333333335,58.92985,5
257508600,2023-03-24 08:14:09.919668+00:00,1.3,12.1,12.326448333333333,67.81037166666667,8
232027365,2023-03-24 08:14:09.920127+00:00,2.1,76,-5.045611666666667,51.01001,0
205252390,2023-03-24 08:14:09.920854+00:00,5.7,122.2,6.860591666666666,51.12287166666667,0
263602572,2023-03-24 08:14:09.921418+00:00,0,281.6,-9.160265,38.702035,0
265588930,2023-03-24 08:14:09.922064+00:00,8.6,166.8,18.090983333333334,59.379014999999995,0
205317690,2023-03-24 08:14:09.945736+00:00,0,360,4.414718333333334,51.253953333333335,15
244750011,2023-03-24 08:14:09.947676+00:00,0,0,5.410341666666667,53.17125166666666,0
636021027,2023-03-24 08:14:09.948370+00:00,2.5,339.4,-2.9209666666666667,43.69881,0
228806000,2023-03-24 08:14:09.949096+00:00,0,329.2,-3.043136666666667,48.779581666666665,15
205556090,2023-03-24 08:14:09.949526+00:00,3.9,156.1,7.209161666666666,50.65114333333334,0
367768290,2023-03-24 08:14:09.997537+00:00,0,360,-80.2576,25.68760166666667,5
636016978,2023-03-24 08:14:09.998160+00:00,0,360,-80.11501833333334,26.070936666666668,5
255805956,2023-03-24 08:14:09.998673+00:00,0,99.6,20.860831666666666,55.726189999999995,1
244710890,2023-03-24 08:14:09.999631+00:00,0,166.1,4.46588,51.90483,5
269057592,2023-03-24 08:14:10.000594+00:00,0,360,7.6384050000000006,47.55780166666667,5
257482600,2023-03-24 08:14:10.008413+00:00,0,276.1,7.266028333333334,63.00469333333333,7
244740933,2023-03-24 08:14:10.009480+00:00,8.2,131.1,4.36064,51.846070000000005,0
229725000,2023-03-24 08:14:10.047540+00:00,11.9,215,-11.903333333333334,30.11265,0
244780914,2023-03-24 08:14:10.074688+00:00,0,274.9,6.835858333333333,52.23531166666667,0
355814000,2023-03-24 08:14:10.076958+00:00,0,124,29.319733333333332,40.68,1
244740400,2023-03-24 08:14:10.078278+00:00,0,262.2,5.773750000000001,53.433458333333334,0
352001927,2023-03-24 08:14:10.080509+00:00,0,262.2,4.576181666666667,51.901603333333334,5
244690318,2023-03-24 08:14:10.082408+00:00,10.6,67,6.99777,50.850995,0
211748200,2023-03-24 08:14:10.135866+00:00,5,247.5,8.328676666666667,49.015951666666666,0
244830464,2023-03-24 08:14:10.136723+00:00,1.1,327.1,4.6287666666666665,51.80372166666667,0
244710321,2023-03-24 08:14:10.137285+00:00,7.5,89.3,4.485926666666667,51.693110000000004,0
205267390,2023-03-24 08:14:10.138138+00:00,0,360,4.63269,51.79360166666667,5
211483060,2023-03-24 08:14:10.139141+00:00,0,59.4,4.714883333333333,51.82868666666666,5
273399160,2023-03-24 08:14:10.142384+00:00,0,355.9,28.410185000000002,59.67651,0
228399000,2023-03-24 08:14:10.143255+00:00,2.4,257.6,-0.21414499999999997,49.71362833333333,15
211590720,2023-03-24 08:14:10.146919+00:00,0.7,112.7,9.870913333333334,53.53674,0
636093095,2023-03-24 08:14:10.147647+00:00,18,280.1,34.346734999999995,32.986578333333334,0
244740307,2023-03-24 08:14:10.148265+00:00,0,342.7,4.823343333333333,52.392770000000006,10
235110913,2023-03-24 08:14:10.150877+00:00,0,84,1.4221499999999998,51.32965,5
211398780,2023-03-24 08:14:10.152840+00:00,0.1,175,8.572833333333334,53.545833333333334,0
219110000,2023-03-24 08:14:10.186940+00:00,0,300.8,-73.5212,45.56206666666667,5
730151010,2023-03-24 08:14:10.188012+00:00,0,44.5,-75.53009999999999,10.4049,0
244740528,2023-03-24 08:14:10.188627+00:00,0,58.4,5.41347,53.17594,15
249912000,2023-03-24 08:14:10.192416+00:00,0,207.5,-15.398523333333333,28.153015,0
244710387,2023-03-24 08:14:10.206565+00:00,4.3,189.3,6.6544,51.35835333333333,0
373107000,2023-03-24 08:14:10.208000+00:00,0.1,104,-79.95805,9.448433333333332,1
244770363,2023-03-24 08:14:10.208677+00:00,10.1,327.2,8.443531666666667,49.448780000000006,0
239056300,2023-03-24 08:14:10.211991+00:00,14.3,167.5,23.40984,37.75694333333333,0
240483000,2023-03-24 08:14:10.239031+00:00,0.1,360,23.726188333333333,37.879905,5
244750840,2023-03-24 08:14:10.240296+00:00,10.2,301.1,6.0189900000000005,51.88123666666667,0
246195000,2023-03-24 08:14:10.240629+00:00,0.1,297.7,5.431368333333333,53.18714166666667,0
244670298,2023-03-24 08:14:10.242285+00:00,0,360,4.95711,52.371073333333335,15
265633760,2023-03-24 08:14:10.242959+00:00,0,360,11.96588,57.71170333333334,0
244750692,2023-03-24 08:14:10.243681+00:00,0,227.4,4.905811666666667,52.37887333333333,0
226016440,2023-03-24 08:14:10.244710+00:00,5.1,226,2.210221666666667,48.91330666666667,0
244730468,2023-03-24 08:14:10.245455+00:00,1.2,239.7,11.296968333333332,54.565055,3
367327540,2023-03-24 08:14:10.246511+00:00,0,16,-89.94301166666668,29.870245,12
305478000,2023-03-24 08:14:10.247226+00:00,5.8,317.1,9.974993333333334,53.50188166666667,0
227801500,2023-03-24 08:14:10.248387+00:00,9.9,116.6,-2.8725183333333333,47.407621666666664,0
538007990,2023-03-24 08:14:10.253560+00:00,0,113.7,22.922303333333332,40.63468833333333,5
205371390,2023-03-24 08:14:10.255499+00:00,6.1,273,4.382556666666667,51.24787833333333,0
209530000,2023-03-24 08:14:10.256456+00:00,0,47,29.39333333333333,60.01083333333334,1
261000130,2023-03-24 08:14:10.296601+00:00,0,186.9,18.656445,54.363728333333334,3
244770571,2023-03-24 08:14:10.299163+00:00,0.2,285.8,5.41592,53.17277,0
244630701,2023-03-24 08:14:10.300005+00:00,0,0,4.921930000000001,52.32700166666667,3
257988000,2023-03-24 08:14:10.304219+00:00,0,360,5.787041666666667,59.61723833333333,5
244750208,2023-03-24 08:14:10.305047+00:00,0,0,3.8273783333333333,51.32098666666666,15
366938770,2023-03-24 08:14:10.330707+00:00,0,156.5,-80.08414333333333,42.139295,5
305152000,2023-03-24 08:14:10.338824+00:00,0,0.1,12.421293333333333,45.36349333333333,1
211290750,2023-03-24 08:14:10.339306+00:00,0,0,8.727731666666667,53.112608333333334,5
244070954,2023-03-24 08:14:10.340018+00:00,0.8,197.4,6.049746666666667,52.68195166666667,15
246261000,2023-03-24 08:14:10.340598+00:00,0.1,360,5.547581666666667,52.59227,15
247172400,2023-03-24 08:14:10.342085+00:00,7.8,349.7,13.884061666666666,43.09342,5
226002290,2023-03-24 08:14:10.342559+00:00,0,0,0.4557566666666667,49.475055,15
244830668,2023-03-24 08:14:10.360202+00:00,0,302.7,0.370375,49.762460000000004,5
244730608,2023-03-24 08:14:10.360403+00:00,0,0,3.8239316666666667,51.33071833333334,0
244710581,2023-03-24 08:14:10.361083+00:00,0,282.3,4.426896666666667,51.906481666666664,0
230938240,2023-03-24 08:14:10.422363+00:00,0,302.7,22.095165,60.218653333333336,5
564923000,2023-03-24 08:14:10.422776+00:00,2.4,238.5,-63.04766166666666,18.16339,0
244670496,2023-03-24 08:14:10.424006+00:00,0,80.6,6.78027,52.24861,5
244882000,2023-03-24 08:14:10.425566+00:00,0,196,6.915655,53.319478333333336,0
258648000,2023-03-24 08:14:10.427645+00:00,0,130.3,9.627351666666668,59.13231333333333,5
273312270,2023-03-24 08:14:10.431367+00:00,10.1,354.3,17.652493333333332,70.27903500000001,7
258027600,2023-03-24 08:14:10.451215+00:00,0,360,15.261461666666666,67.63365666666667,0
257561900,2023-03-24 08:14:10.451426+00:00,0,153.1,10.231734999999999,59.12750833333334,0
305210000,2023-03-24 08:14:10.451855+00:00,9.1,211.8,5.215231666666667,59.56342666666667,0
257113250,2023-03-24 08:14:10.452549+00:00,1.5,173.6,12.844938333333333,68.30483833333332,7
538006370,2023-03-24 08:14:10.453225+00:00,8.3,27.6,4.567545,60.70410666666667,0
257047350,2023-03-24 08:14:10.453775+00:00,102.3,360,16.916048333333332,68.40255666666667,0
258364000,2023-03-24 08:14:10.454309+00:00,0,168,18.97368,69.65848,15
265628500,2023-03-24 08:14:10.455419+00:00,0,123.2,16.717983333333333,57.89163,0
273218730,2023-03-24 08:14:10.455933+00:00,0,360,33.00726,68.944945,0
224011830,2023-03-24 08:14:10.456526+00:00,0.5,102.7,-2.5250366666666664,43.39271166666666,0
304914000,2023-03-24 08:14:10.457485+00:00,14.5,271.4,15.120821666666666,55.915933333333335,0
227109200,2023-03-24 08:14:10.464988+00:00,2.2,249.8,-0.27209500000000003,49.75478666666667,0
244174000,2023-03-24 08:14:10.497811+00:00,0,270.5,6.302748333333333,53.33515833333333,7
244710557,2023-03-24 08:14:10.499102+00:00,0,225.5,5.203245,53.02005,0
245999000,2023-03-24 08:14:10.501391+00:00,102.3,360,5.4178516666666665,53.181720000000006,0
265701610,2023-03-24 08:14:10.503312+00:00,0,66.8,12.850705,55.85891,5
232007487,2023-03-24 08:14:10.505185+00:00,0,94.2,0.7079316666666667,51.425475,5
636021430,2023-03-24 08:14:10.527515+00:00,15.4,259.9,3.1976783333333336,51.40846333333333,0
244180952,2023-03-24 08:14:10.531612+00:00,0,360,4.89077,52.398963333333334,8
211494220,2023-03-24 08:14:10.532820+00:00,0,360,6.971311666666667,51.02858666666667,0
477148800,2023-03-24 08:14:10.535156+00:00,0,121.3,23.579608333333333,37.9556,5
277424000,2023-03-24 08:14:10.536083+00:00,0,360,21.138503333333333,55.688265,0
247224200,2023-03-24 08:14:10.539339+00:00,0,317.4,10.286106666666665,43.49731833333333,1
304908000,2023-03-24 08:14:10.540442+00:00,0,230.5,-7.029238333333334,52.26793,5
230981750,2023-03-24 08:14:10.558196+00:00,0,13.9,21.571705,63.080905,0
211257820,2023-03-24 08:14:10.562400+00:00,0.4,134,9.879301666666667,53.53695166666667,0
244670102,2023-03-24 08:14:10.564265+00:00,0,360,9.966606666666667,53.531510000000004,0
219018788,2023-03-24 08:14:10.564624+00:00,0,16.6,11.349431666666668,54.65713166666667,5
245897000,2023-03-24 08:14:10.565496+00:00,11.9,49.8,3.925725,51.372236666666666,0
244670174,2023-03-24 08:14:10.566361+00:00,0.2,360,4.956331666666667,52.37463666666667,0
339197000,2023-03-24 08:14:10.566751+00:00,0,41.8,-77.32415833333333,25.081455000000002,0
316009457,2023-03-24 08:14:10.567377+00:00,0,268.2,-82.41674166666667,42.985748333333326,5
367551340,2023-03-24 08:14:10.569239+00:00,0,277.3,-74.04923666666667,40.45233833333334,0
244710157,2023-03-24 08:14:10.570042+00:00,0,349,3.721085,51.44462333333333,5
244847000,2023-03-24 08:14:10.605772+00:00,10.1,286.8,11.288508333333334,54.57829666666667,0
371744000,2023-03-24 08:14:10.610083+00:00,102.3,360,23.5474,37.95071666666667,5
354022000,2023-03-24 08:14:10.611146+00:00,0,12.1,-79.89305833333333,32.830465,5
248668000,2023-03-24 08:14:10.611847+00:00,11.9,320,18.559833333333334,40.549166666666665,0
211230440,2023-03-24 08:14:10.612918+00:00,0,221.3,7.190105,53.33886666666667,15
636016722,2023-03-24 08:14:10.614240+00:00,11.2,255.2,-2.062228333333333,36.178106666666665,0
257199000,2023-03-24 08:14:10.614887+00:00,8.3,107.1,3.782126666666667,52.00736166666666,0
305600000,2023-03-24 08:14:10.642286+00:00,17.7,190.5,15.561793333333332,38.05149166666667,0
247054400,2023-03-24 08:14:10.646972+00:00,9.4,13.1,15.625328333333332,38.211525,0
215753000,2023-03-24 08:14:10.647637+00:00,0,41.2,-60.867065000000004,14.46783,0
211476620,2023-03-24 08:14:10.649244+00:00,0,0,14.553181666666667,53.41688666666666,5
538002446,2023-03-24 08:14:10.649989+00:00,0,294.3,-82.44469333333333,27.92584,0
244660593,2023-03-24 08:14:10.651877+00:00,0,360,4.630818333333334,51.93668,0
244710657,2023-03-24 08:14:10.652328+00:00,8.7,296.3,4.264883333333334,51.37683333333334,0
218767000,2023-03-24 08:14:10.652901+00:00,0,301.3,9.145198333333333,53.89096666666667,0
356312000,2023-03-24 08:14:10.653448+00:00,0.9,357.4,-1.233625,46.064280000000004,1
230145000,2023-03-24 08:14:10.653994+00:00,0,338.6,24.901593333333334,60.1618,5
244620291,2023-03-24 08:14:10.673375+00:00,0,243.5,9.190738333333334,53.88737166666667,1
244078861,2023-03-24 08:14:10.674779+00:00,11,322,5.1057516666666665,52.35103166666667,0
244469000,2023-03-24 08:14:10.678761+00:00,7.6,87,3.5783,52.36436666666667,0
244860380,2023-03-24 08:14:10.679653+00:00,6.6,131.8,4.842953333333333,52.41705833333333,5
247435800,2023-03-24 08:14:10.681136+00:00,0,30,14.258283333333333,40.84068333333333,0
244020761,2023-03-24 08:14:10.682094+00:00,0,360,6.0191,51.899215000000005,0
273340210,2023-03-24 08:14:10.748334+00:00,0,79.9,23.60981,37.95771666666667,5
265522210,2023-03-24 08:14:10.751184+00:00,0,50.2,11.702543333333333,57.708110000000005,15
227471540,2023-03-24 08:14:10.751825+00:00,0,360,0.714525,49.52324,0
244620945,2023-03-24 08:14:10.754359+00:00,6.1,147,4.22154,51.895855,0
370508000,2023-03-24 08:14:10.755683+00:00,18.7,187.9,-73.88860166666667,39.42089333333333,0
230981000,2023-03-24 08:14:10.757974+00:00,21.1,232.7,16.715183333333332,56.16440166666666,0
636022458,2023-03-24 08:14:10.759313+00:00,0.2,216.4,-79.928845,9.444886666666667,1
219005867,2023-03-24 08:14:10.778020+00:00,0,130.7,10.586955,57.71730166666667,7
366359000,2023-03-24 08:14:10.838162+00:00,9.6,190,-81.08868000000001,31.254743333333334,0
311852000,2023-03-24 08:14:10.838867+00:00,11.3,9.6,17.98228,58.288175,0
244188546,2023-03-24 08:14:10.839597+00:00,3.5,268.2,4.766551666666667,52.00131666666667,0
244650659,2023-03-24 08:14:10.840452+00:00,0,281.2,4.898808333333333,51.715635,5
244700650,2023-03-24 08:14:10.841653+00:00,0.5,198.7,4.785873333333333,51.919653333333336,0
244770094,2023-03-24 08:14:10.842454+00:00,0.1,46.7,5.592556666666667,52.60877333333334,3
244660967,2023-03-24 08:14:10.842711+00:00,6.4,86.1,4.392615,51.89662,5
316005379,2023-03-24 08:14:10.844602+00:00,0,330.5,-79.80297166666666,43.300219999999996,0
244954000,2023-03-24 08:14:10.845162+00:00,0,39.7,5.36087,52.887076666666665,5
273549230,2023-03-24 08:14:10.883321+00:00,0,283,29.780448333333332,59.92832333333333,0
477154300,2023-03-24 08:14:10.884261+00:00,0.7,146.4,-48.37565666666667,-26.877185,0
257884900,2023-03-24 08:14:10.885118+00:00,0,360,5.524296666666667,60.04646,0
273359770,2023-03-24 08:14:10.886756+00:00,0,263.7,33.03005666666667,68.95497166666668,5
355507000,2023-03-24 08:14:10.889004+00:00,0,10.4,4.77434,52.948245,0
219007034,2023-03-24 08:14:10.892338+00:00,0,192.8,10.586436666666666,57.716181666666664,7
246511000,2023-03-24 08:14:10.929471+00:00,0,219.5,4.032075,51.82612666666667,7
367098070,2023-03-24 08:14:10.930627+00:00,0,228.9,-76.58042166666668,39.226285,0
257614000,2023-03-24 08:14:10.931844+00:00,0,288.4,5.317798333333333,59.353721666666665,5
235053116,2023-03-24 08:14:10.934015+00:00,0.9,214.5,4.238295,60.70102166666666,3
566645000,2023-03-24 08:14:10.934331+00:00,9.7,3.4,4.185108333333334,62.656225,0
257852500,2023-03-24 08:14:10.935229+00:00,0,357.4,7.116573333333333,60.862875,0
231834000,2023-03-24 08:14:10.936373+00:00,0,279.7,6.166571666666667,59.14652,5
257216000,2023-03-24 08:14:10.936671+00:00,0,281.4,6.785666666666667,58.082469999999994,5
248020000,2023-03-24 08:14:10.937222+00:00,13.2,0.1,4.188015,59.520673333333335,0
245699000,2023-03-24 08:14:10.937929+00:00,0,360,3.8265900000000004,51.340648333333334,0
244010913,2023-03-24 08:14:10.963085+00:00,2.2,18.3,5.497073333333334,51.83105166666667,0
244180084,2023-03-24 08:14:10.965476+00:00,0,360,5.74414,51.96459333333333,0
477413800,2023-03-24 08:14:10.968892+00:00,11,159.7,18.046409999999998,-33.79349,0
636022277,2023-03-24 08:14:10.972532+00:00,0,290.2,-0.32930833333333337,39.43757,0
230025470,2023-03-24 08:14:10.977086+00:00,0,10.7,22.217633333333332,60.432071666666666,0
273419350,2023-03-24 08:14:10.988182+00:00,0,360,4.663251666666667,52.46376333333333,5
246182000,2023-03-24 08:14:10.993447+00:00,3.5,172.3,8.710586666666668,53.868111666666664,5
367702360,2023-03-24 08:14:10.994535+00:00,4.3,293.9,-89.75280833333333,35.855061666666664,12
244620665,2023-03-24 08:14:11.027321+00:00,5.5,206.9,6.603041666666667,51.63859333333333,0
244630128,2023-03-24 08:14:11.028177+00:00,6.6,120.2,7.69565,63.10796166666667,0
244770673,2023-03-24 08:14:11.030150+00:00,0,0,5.916798333333333,52.56637,0
244620988,2023-03-24 08:14:11.032388+00:00,0,258.1,5.680271666666667,52.95947833333333,5
215443000,2023-03-24 08:14:11.036705+00:00,0,292.1,10.241643333333334,43.861965000000005,5
244110559,2023-03-24 08:14:11.037836+00:00,11.6,80,1.3466666666666667,51.92483166666667,5
244830667,2023-03-24 08:14:11.038386+00:00,0,110,4.586985,52.46062666666667,5
211169680,2023-03-24 08:14:11.074304+00:00,8.1,76.1,4.6581133333333336,51.72064666666667,0
244014995,2023-03-24 08:14:11.075273+00:00,0,0,4.802151666666666,51.818686666666665,15
339318000,2023-03-24 08:14:11.077221+00:00,0,19.7,-80.10814833333333,26.116866666666667,5
235011848,2023-03-24 08:14:11.077880+00:00,0.4,120.2,0.119245,53.54299833333334,3
209048000,2023-03-24 08:14:11.078500+00:00,0,163.1,33.078415,34.677260000000004,1
211713320,2023-03-24 08:14:11.079043+00:00,0,357.4,8.575461666666666,53.518096666666665,0
232012585,2023-03-24 08:14:11.091517+00:00,0,333,29.473871666666664,40.71818833333334,5
367670110,2023-03-24 08:14:11.094034+00:00,3.8,2.9,-81.56431666666667,39.28236666666667,12
334979000,2023-03-24 08:14:11.095045+00:00,0.3,80.9,-80.246285,25.7972,5
244870671,2023-03-24 08:14:11.095723+00:00,0,93.9,4.274033333333334,51.348349999999996,0
244982000,2023-03-24 08:14:11.156516+00:00,0,0,5.402681666666667,53.053583333333336,5
211324470,2023-03-24 08:14:11.159918+00:00,0,360,8.713155,53.86687333333334,0
244780136,2023-03-24 08:14:11.162248+00:00,0,360,4.937138333333333,52.37001333333333,0
232003486,2023-03-24 08:14:11.163015+00:00,0,314.5,10.597643333333334,57.71543666666666,7
265513810,2023-03-24 08:14:11.169172+00:00,0,104.4,11.658795,57.710836666666665,0
314716000,2023-03-24 08:14:11.169859+00:00,10.5,252,0.15413333333333332,36.83555,0
730153720,2023-03-24 08:14:11.200203+00:00,0.1,225.1,-75.54621666666667,10.412671666666666,0
730095000,2023-03-24 08:14:11.201631+00:00,0,41.2,-75.50554333333334,10.343411666666666,8
211436370,2023-03-24 08:14:11.202616+00:00,0,360,9.880281666666667,53.53961833333334,0
311289000,2023-03-24 08:14:11.202991+00:00,0,298.2,-75.12734,39.90383333333333,5
211520350,2023-03-24 08:14:11.204449+00:00,0,360,5.596463333333333,51.89657666666667,5
244870487,2023-03-24 08:14:11.204727+00:00,0.6,33.2,4.891845,52.38307333333333,5
244780633,2023-03-24 08:14:11.205019+00:00,0,360,4.895311666666667,52.36708833333333,0
219010252,2023-03-24 08:14:11.205710+00:00,0,345,8.426843333333332,55.47265,0
636017827,2023-03-24 08:14:11.206178+00:00,0,92.7,-74.14071,40.694208333333336,5
245078000,2023-03-24 08:14:11.207048+00:00,15.6,309.9,18.788878333333333,54.755205000000004,0
244090800,2023-03-24 08:14:11.251109+00:00,0,246,12.109553333333334,54.150135,5
244133678,2023-03-24 08:14:11.253098+00:00,0,0,5.869841666666667,51.849228333333336,0
244710702,2023-03-24 08:14:11.254708+00:00,0,176.9,4.461005,51.896435,8
244700994,2023-03-24 08:14:11.256589+00:00,0,79.4,4.87853,52.397515,15
232008636,2023-03-24 08:14:11.258436+00:00,3.7,46.1,2.2538683333333336,51.53715,0
266467000,2023-03-24 08:14:11.258816+00:00,0,13.5,12.832203333333332,55.85579833333334,5
235036365,2023-03-24 08:14:11.260089+00:00,0,0,-3.2624833333333334,53.32306666666667,0
265563260,2023-03-24 08:14:11.260630+00:00,0.1,303.8,20.333408333333335,63.68006666666667,0
244620189,2023-03-24 08:14:11.261579+00:00,10.1,354.2,8.49574,49.40466333333333,0
248018000,2023-03-24 08:14:11.300506+00:00,11.3,74.7,1.1479166666666667,37.0532,0
257659800,2023-03-24 08:14:11.302727+00:00,0,308,7.7334016666666665,63.11372166666667,5
